#NAME?	"                    ,腾大and高新园and科技园and科兴and深大 |阳光海景豪苑|绝好位置|深大站800米,位置:阳光海景豪苑，大族&腾大&万利达&松日大厦背后，科技园片区2km通勤路程，小区规范，物业尽责，很多腾讯员工居住,房间:大套间内的大单间，隔音非常好，总共20来平米，1.5??2米大床，衣柜电脑桌晾衣架热水器洗衣机wifi应有尽有，因为在30层所以还有一个屋顶阳台供日常晾晒望风（疫情加分项）,急转原因:合同到期不再续租，因地段比较黄金所以机不可失时不再来,租客要求:男女皆可，有正经工作不吵闹无不良嗜好,租金:房租3000，押二付一，电费物业管理费wifi等杂七杂八总共平均每月不超过200，单独电表，水费在转租后一次性结清，民用水电。,联系方式:微信 15696348060，加时备注-豆瓣租房,中,介勿扰谢谢，其余情况如图,                  "	2020/3/16 0:00	"
    阳光海景豪苑大单间独卫|腾大and高新园and科技园an...
"	https://www.douban.com/group/topic/167871915/	https://www.douban.com/group/topic/167871915/
阿腻	"                    ,大冲新城花园多套房源直租 无中介费,【位置】南山区大冲新城花园小区，1号线高新园地铁站b出口即到，近科技园 科兴科学园 高新园，可以走路上班。,【价格】40平大单间：5200-5600/月。60平两室一厅：6900/月。可长租可短租，无中介费,【大单间配置】一室一厅一厨一卫一阳台。投影仪 冰箱 洗衣机 热水器 燃气灶 吹风机 热水壶 床 懒人沙发 地毯 茶几等，拎包入住。,【周边】一站地铁到深大，两站到世界之窗，走路5-8分钟到大型商场万象天地 诚品生活。小区1-2楼也是商场 喜茶奈雪麦当劳等下楼即到,【联系方式vx】244262623 （请备注租房）,40平房源1:可马上入住,40平房源2 : 4月14空出,40平房源3: 四月初可入住,                  "	2020/2/25 15:45	"
    直租 【大冲新城花园】一室一厅两室一厅 近科技园...
"	https://www.douban.com/group/topic/165887637/	https://www.douban.com/group/topic/165887637/
心鼓弦	"                    ,房东直租，因已挂过中介了，豆瓣渠道谢绝中介。大量图片，视频看房。,一室一厅一厨一卫，公寓式住宅（,是住宅,），民用水电，两床、大主卧，约53平，月租5700元，诚招租客，因为省了中介费，组鹅们来刀。  房源同步挂了贝壳和线下中介，我是业主，看报价就知道我不是骗流量的中介hhhhh。精装修满两年，房屋新，保养的好，居住舒适，看过才知道差距。,送一年物管费~,1. 大陆庄园二期电梯房中高层，学府路口，近地铁大新站、南山站，周边配套齐全，200米有菜场，菜品新鲜又便宜；楼下美宜佳、人人乐等便利店，学府路小吃一条街，交通便捷，生活便利,地铁：1号线大新站（500m）、11号线南山站（700m）、桃园站（900m）,公交：大板桥站、南山市场站、学府路中站（门口）、田厦村站、南山残联、大新村、向南村等（400m内）,2. 房子贼通透，采光佳、视野好，超大主卧，1.8大床，带弧形落地窗。,一张图都拍不下,还可放宝宝床，超大落地窗，窗帘也很漂亮,衣柜也很大,3. 阳台有榻榻米，能多睡一个人。适合情侣、夫妻带孩子等居住。床和榻榻米下均可收纳，超多收纳空间~很温馨哦。,4. 花园社区，安保严格，出入安全，散步纳凉居家首选，还有停车位，超便宜。,5.配套齐全、拎包入住！！,希望你是一个,热爱生活、爱干净的人，爱自己的小家，同时也能维护好我的小家。,电话：18018725313 VR看房,房屋图片，之前在贝壳挂过，截此图片仅为参考。重申豆瓣直租，无中介，无中介费。谢绝中介打扰！！！！！！,宽敞的洗手间,门口放个鞋柜很省空间有木有,厨房没拍好,诚心出租，请带诚意来看房，备注豆瓣租房~,                  "	2020/3/15 21:19	"
    【直租 整租】南山/大新站，诚意出租南头精装小区...
"	https://www.douban.com/group/topic/167854284/	https://www.douban.com/group/topic/167854284/
豆友190012028	"                    ,【沙尾-金地花园—公寓：一房一厅】业主直租，可随时看房 【地点】：金地花园（福田区沙嘴路金地花园） 【户型】：单身公寓，有空调、热水器、床、沙发衣柜；拎包入住，房间干净、南北通透、阳光充足、冬暖夏凉，【生活】：楼下有生活超市，下班晚水果蔬菜也地买，再过几个月红树湾壹号，大型购物中心就开业了，靠近家乐福、上沙kkone、邻近生态公园，福田体育公园，购物、聚餐、运动锻炼，都很方便。安静温馨适合单身高品的你，更适合小情侣居住 【出行】：距离地铁站200米（地铁7号线:上沙站、沙尾站） 租金3800【联系人】：刘小姐：13682601531（三月至四月疫情期间减免一千元租金）,                  "	2020/3/16 9:13	"
    【沙尾-金地花园—公寓：一房一厅】业主直租，可随...
"	https://www.douban.com/group/topic/167886066/	https://www.douban.com/group/topic/167886066/
绯红	"                    ,如题，最好留仙居小区，一室一厅的话希望可以大一点点，或者西丽地铁口周围小区都可以，丽苑阁也可以，可以直接私信我,                  "	2020/3/15 23:33	"
    【西丽整租】求小区房！公寓勿扰！一室一厅或两室一厅
"	https://www.douban.com/group/topic/167869353/	https://www.douban.com/group/topic/167869353/
C_ara	"                    ,必要条件：,1、正规小区房，不要公寓,2、能养猫,3、采光要好或者窗要大,4、一房一厅那种不要开间,需要条件：,1、有阳台,2、天然气做饭,—————————————,不合租不合租,只要桃园南山其他地方不要,不要公寓不要公寓,不用精装修，有简单的家私家电就行,—————————————,求求各位房东看看，虽然不着急但是也看了很久的房子，心有点累,                  "	2020/3/14 16:01	"
    求租|救救孩子，情侣整租一居室，桃园南山，预算4k...
"	https://www.douban.com/group/topic/167707178/	https://www.douban.com/group/topic/167707178/
634	"                    ,1、地段：民治地铁站100米,2、户型有：单间、一房一厅、俩房,3、周边配套：各大银行、连锁超市、医院，生活，娱乐有去处,4、家私：桌子，椅子，沙发，席梦思，等所有日常用的到的都配齐！,5、家电：洗衣机，冰箱，热水器，吸烟机，空调等平时生活中用到的,家电皆有！,6、价位：一房一厅2280起,7、装修：都是按照宜家家居装修风格，保证我们年轻人的需求，住上,多久都感觉不会腻,8、特点：独立厨卫，超大阳台，可做饭，通风采光超好，性价比高，,连锁品牌公寓,微信:17645306172,                  "	2020/3/16 9:25	"
    个人转租！民治大润发房
"	https://www.douban.com/group/topic/167887086/	https://www.douban.com/group/topic/167887086/
apt	"                    ,【小区】前海花园三期【地址】桃园路与前海路交汇处【地铁】一号线大新地铁口b出口 ,【商业】小区里面有小超市，水果店，便利店，餐饮店。附近有人人乐，电影院，欢乐颂，天虹商场。生活非常便利。 【房子情况】四房一厅一卫，目前住了2个男生，职业互联网，设计师，性格好相处，事少。其中一个男生经常出差不在，所以房子基本上只有2人。人还是挺少的，适合不喜欢拥挤的人。 ,【租金】独立阳台房2600，带独立阳台。朝南，随时可以入住。房子家电家具齐全，电信光纤宽带网络，拎包入住，提供双周免费保洁。物业网络费每月固定100，水燃气电费均摊。民用水电。 ,看房联系方式:微信电话同号：18033058733，加微信请注明前海花园。,房东直租，没有中介费没有服务费。,,                  "	2020/3/5 16:47	"
    大新地铁站，前海花园三期独立阳台房2600
"	https://www.douban.com/group/topic/166741269/	https://www.douban.com/group/topic/166741269/
皇嘉集团	"                    ,南头科技园 拎包入住,看房电话咨询：13922889362（微信同号）,1.久商大厦小区 桃园地铁口 一房一厅 拎包入住近腾讯大厦、深圳大学、科技园。楼下有2个公交站，配套完善，大型中山公园 月租3200,2.义学街小区 单间、一房一厅 拎包入住近腾讯大厦、深圳大学、科技园。楼下有2个公交站，配套完善，大型中山公园 月租2200----3000,                  "	2020/3/12 11:33	"
    单间  南头科技园 房东直租 精美装修 拎包入住
"	https://www.douban.com/group/topic/167448251/	https://www.douban.com/group/topic/167448251/
行走的CD	"                    ,一房一厅和两房一厅出租，房源将位于深圳南山区蛇口，附近地铁邻近东角头地铁站，邻蛇口港和深圳特色的商圈——海上世界，周边配套：蛇口中学；南山妇幼保健院；华城百货。,门禁：24小时安保，进出可能需要登记身份证信息；,客厅+阳台+卫浴+厨房,有★【巨幕投影影院】,影院里有沙发和双茶几,适合三四人慵懒地看着电影，喝点小酒，客厅里还配有餐桌和餐具；,主卧，次卧，两个卧室独立分开，都是双人床，温暖舒适；,福田石厦也有复式两房一厅出租有需要请加微信13417442657（同微信哟~）,                  "	2020/2/13 17:37	"
    【南山蛇口公馆/福田石厦】两房一厅5000起家电齐全
"	https://www.douban.com/group/topic/164994550/	https://www.douban.com/group/topic/164994550/
可可fanfan	"                    ,一房一厅或者主卧独卫,3200预算,                  "	2020/3/15 21:04	"
    南山求租
"	https://www.douban.com/group/topic/167852368/	https://www.douban.com/group/topic/167852368/
ly	"                    ,这是我的第五个房子，住了一年零两个月，有很多回忆，但也要不得不说再见了。,因为对于小区、房子新旧程度、采光、家具都很Picked，所以每次的找房子之路都花费很多心血。这个房子算是最快让我做决定的一个，因为它满足我所有的需求：,?正规的小区（华润旗下大冲新城花园，管理规范而且安全）,?超好的地理位置（高新园B出口走五分钟，万象天地过条马路就是，想看夜场电影也是随时的事情，喝个小酒看心情）,?高楼层采光好（20楼，面朝深南大道，一房一厅一厨一卫，还有两个阳台，采光超好！现场看一定会喜欢??）,?装修新家具新（因为前任租客和我都有洁癖，所以花了很多心思布置，墙壁重新刷过，床也换了，还添置了很多家具家电，收纳能力超强！大部分家具家电都直接挥泪送！）,虽然价格在新城花园偏高，但我觉得这就是在公司以外要呆最久的地方，为什么不让自己住的舒服点？所以就这么决定了。在这里生活的一年也证明，的确物有所值。,希望2020可以找到下一个??房子??生活的人。,由于90%的家具家电都换过，大部分直接送，小部分低价转，具体见??,房子入住时间具体时间可以商量，正常是一周左右可以空出来。随时可以看房，如要视频+WX：layumi_3149(请备注租房）,??房租6400，押二付一，没有中介费，直接跟托管公司签约，管理费195，水电杂费一个月大概100+（看个人使用情况），地下停车场月卡250。,                  "	2020/3/12 10:01	"
    高新园华润置地小区，竟然有两个阳台的阳光房！
"	https://www.douban.com/group/topic/167436160/	https://www.douban.com/group/topic/167436160/
橘子	"                    ,房子是租来的，但生活不是，好房搭配美好的天气和精致的生活，,全新个性精装，单间  复式 一室一厅 两室一厅  房型方正使用面积超高，家电家私齐全，通风采光一级棒，光纤直接入户，拎包入住。以下房源图片真实拍摄 所有房源直租无任何中介费用,  需要其他户型或者其他地方房源详细请加微信了解生活设施齐全，联系方式：13006659812 微信同步周边环境幽静清新，居住人员素质高，邻里关系和睦。专人管理，24小时待命服务，给你一个五星级的家。 另外其他地方都有房源 ：后.瑞 固.戍 坪.洲  翻.身  灵.芝  洪.浪北都有房源  单间 复式 一室一厅 两室一厅  需要详细加微信了解  然后我这边给你发完整视频两室一厅户型1,3380/月,大厅视角,大厅视角,大厅视角,卧室,卧室,卫生间,大窗台,单间户型1,2080-2180/月,一室一厅户型1,2580-2980/月,大厅视角,大厅视角,厨房,卧室,卧室,卧室,阳台,两室一厅户型2,3880-4180/月,大厅视角,大厅视角,卧室1,卧室1,卧室2,厨房,阳台,卫生间,一室一厅户型2,2580-2680/月,大厅,大厅,大厅,厨房,卫生间,卧室,单间户型2,2080-2380/月,                  "	2020/3/10 17:25	"
    西.乡| 碧.海湾双地铁站居家公寓 单间 一室一厅 两...
"	https://www.douban.com/group/topic/167268982/	https://www.douban.com/group/topic/167268982/
#NAME?	"                    ,灵芝房源,翻身大单间，一房一厅,独栋品牌公寓招租,声明：房子是房东直租，没有中介费。,真假：照片全部为真实拍摄，绝无虚假。,价格：根据房间面积大小，楼层采光而定，风格迥异，任意挑选,1、房屋特色：该房子配置齐家电全，拎包入住，高档公寓水准，,2、交通信息：公寓临近1号线～桃园，大新，坪*洲，西*乡 5号线翻*身 灵*芝 洪浪*北 兴*东 西丽地铁站，适合在南山软件园 深大的IT精英。,3、配套设施：周边有体育管，壹方中心，沃尔玛，天虹 周边生活娱乐休闲设施齐全，交通方便，电影、KTV、大型超市、大型商场、吃喝玩乐不耽误,直达南山高新园，四通八达、出行方便。 ,单间价格：1600-2500月,一室一厅：2700-3500,两房一厅：3000-4100,部分房源可以押一付一,联系方式电微同步：188*2318*6595,                  "	2020/2/23 16:27	"
    品牌公寓直租！！桃园/大新 宝·体  坪*洲 西*乡 ...
"	https://www.douban.com/group/topic/165728655/	https://www.douban.com/group/topic/165728655/
汪汪汪汪	"                    ,距离灵.芝地铁站地铁口700米,精装修，家具家电齐全 拎包入住,靠近广深 公路 门口公交也可直达南山等地,周边配套齐全 购物出行方便 沃尔玛 一方城海雅缤缤城 灵.芝公园 中洲购物广场啥的都有,衣食住行都很方便,单房1780-1980,一房一厅2080 2380 2680,两房一厅3080 3180,详情可加v.x了解,                  "	2020/3/9 15:36	"
    五号线 灵.芝地铁.站 精装单间一房一厅两房一厅出租
"	https://www.douban.com/group/topic/167153913/	https://www.douban.com/group/topic/167153913/
One?	"                    ,照片均为实拍照片，个人房东直租，无中介费，价格均为真实租金价格，长期有房     ,微信：18026986391,【地理位置】One?公寓位于南山区地铁1号线高新园A口，大冲，科技园，深大附近上班小伙伴可步行上班，临近地铁公交站台，方便直达全市各区域。万象天地旁边，超市、银行、健身房等配套设施齐全。,【房间情况】275㎡超大空间，南北通透大阳台，有2人，4人房型选择，6个卫生间全天候使用，500M光纤接入，Wifi全覆盖公寓全系家具通过宜家采购，不必担心甲醛问题，房间标配空调，书桌，衣柜，办公椅，客厅公共区域配置有书架，洗衣机，蒸汽熨斗，冰箱，热水壶、电饭煲、微波炉等常用家具家电，可拎包入住。,微信电话同号 18026986391【舍友情况】已入住舍友均在科技园附近工作或实习，腾讯、平安、金蝶等企业实习工作，生活习惯良好，很好相处。,【卫生保洁】每周两次专人保洁，包括所有房间内洗手间及公共区域 【入住要求】年龄在18-30岁之间，男女不限；不抽烟酗酒，生活作息良好；,微信电话同号 18026986391【入住指南】房租=租金+杂费均摊 押一付一杂费包含水电燃气物业网清洁费用无其他任何费用，个人房东直租，无中介费水电网物业清洁等杂费每月30号出账单后均摊不做日租，一个月起租男生房间租金：2人间（次卧）上铺1600/下铺17004人间（次卧）上铺1280/下铺1380女生房间租金：2人间（次卧）上铺1600/下铺1700，独卫2人间（次卧）上铺1650/下铺1750，专用洗手间，房间隔壁6人间（主卧）上铺1280/下铺1380，独卫,微信:18026986391,微信电话同号 18026986391,                  "	2019/2/17 9:07	"
    【高新园A口】【深大】【科技园】【深圳湾】高品质...
"	https://www.douban.com/group/topic/133112485/	https://www.douban.com/group/topic/133112485/
你的名字	"                    ,卧室,开放式厨房~疫情期间~不妨自己下厨试试~搞不好给自己惊喜呢,厨房~过厅,配置桌椅噢~回家也可以办公~,卧室,卧室,如图所示~软件基地芒果网腾讯滨海就在我们家对面~步行五分钟到公司大大节省通勤开销~还有更充足的睡眠时间啦,软件产业基地~滨海大厦~,深大南站地铁口B出口~就在我们对面~步行三分钟~出行便利,美食区~奶茶。美食样样俱全,小区内置生活超市~生活用品~一步到位,这里是美食街噢~各式各样的没事总有你喜欢的,扫码解锁更多惊喜~备注下豆瓣租房噢~??,首先声明一点，我们这里是房东直租的无中介费，图片是实图拍摄、真实房源。,1． 公寓特色：,#紧邻深大，共享校园配套资源，居住环境轻松愉悦，充满朝气蓬勃的校园文化氛围。,#专业物业管理服务，维修及时，保洁优质，360全方位7*24小时实时监控。一对一专人售后服务，刷卡进出，让您住的舒心，用的安心。	 ,2.房间配套：房间由专业设计师倾心打造，品牌家私家电齐全（海尔冰箱、格力空调、创维洗衣机、抽油烟机、热水器、沙发、衣柜、1.5*2.0大床、床垫、桌椅等），独立厨房，卫生间，独立阳台，独立20M光纤免费入户,3． 交通：,#地铁：距离9号线深大南站B/A1出口400米,#公交车站：距离桂庙站、深大西门仅200米，软件产业基地站，桂庙村口站400米。,#多条线路往返南山、福田、罗湖、宝安等主要商务中心。,4.周边环境：生活购物工作一体化,#桂庙美食各式各样，娱乐休闲活动丰富，小区内配置华城生活超市，周边还汇聚人人乐、家乐福、天虹、海岸城商圈。吃喝玩乐俱全。,#距离软件产业基地一街之隔，北承科技园，南接海岸城。,                  "	2020/2/28 12:02	"
    房东直租实拍房源、预约上门看房、深大南站地铁口...
"	https://www.douban.com/group/topic/166121327/	https://www.douban.com/group/topic/166121327/
Hallo .kiki	"                    ,位置:具体1号线大新地铁站A出口步行只需4.5分钟，交通非常方便到科技园深大、高新园，大小超市很多购物非常方便。,房租配置全新家电家具，首次出租，配有空调、热水器、洗衣机、衣柜、电脑桌、抽油烟机，如图所示拎包入住，目前有多个单间和两个一房一厅（稀缺）出租，户型端正，性价比高，单间2000-2500，一房一厅2600-2800。可随时看房电话或微信联系199-2457-3353。,                  "	2020/3/14 17:56	"
    南山大新地铁口 精装公寓一房一厅、单房带大厨房 ...
"	https://www.douban.com/group/topic/167718815/	https://www.douban.com/group/topic/167718815/
2008	"                    ,【小区名称】厚德品园 【位置】南山区学府路 挨着深大 ??步行??至软件产业基地 滨海大厦 8分钟 虚拟大学园15分钟 海岸城18分钟 ,【价格】 【户型】套房中的一个房间 两个公共卫生间 有客厅、公共阳台，【其它要求】爱干净，不养宠物，3个月起租,住一个人 ，可随时入住【公交】桂庙新村（即深大小西门）、桂庙村口、后海立交 【地铁】步行至南山站E出口950米 13分钟 【手机/微信】1【其它信息】 公共区域：冰箱、洗衣机、热水器 房间配空调、床、床垫、衣柜、电脑桌椅 水电气（居民）管理费按人数分摊 小区与深大一墙之隔锻炼身体、散步非常方便房东直租 无中介费！ 无服务费！图片如下：,房间在29楼，其他4个房间共3男2女，无情侣。次房间图片如下：,                  "	2020/2/21 16:35	"
    软件产业基地 深圳大学 腾讯滨海 厚德品园 房东直...
"	https://www.douban.com/group/topic/165574123/	https://www.douban.com/group/topic/165574123/
fan	"                    ,接下来，会简单介绍下哪个地段，什么配置的合租房，因为有蛮多间在租，希望大家耐心往后看。精彩的彩蛋说不定都在最后面的噢。,蛮多地段都有的，因为疫情压了一波了，现在全部清仓甩卖吧。。,租房嘛，很多人的出发点不同，找房的要求不同，现在的平台也是参差不齐，各有优缺点，业主又懒得出,来发帖了。。 哎，总之租房路，深圳始终都到不了头,言归正传，首先声明，不收任何中介费，所有的房间都是真实实拍，喜欢的可以电话微信给我，都是同号：13163739512, No:1 保安39区，整租，大单间带独立大阳台，家私齐全拎包入住2180：电动车5分钟南山大新地铁站，公交车十分钟，·电动车12分钟深大，14分钟高新园（都是亲测噢）公交20分钟深大，24分钟高新园（都是早高峰亲测），为啥这里要加入电动车，因为我觉得深圳最便利的出行方式就是电动车了，嘻嘻，既不用挤也不用等，还可以听歌，唱歌一路到上班O(∩_∩)O哈哈~，上图 ,NO:2  合租，南山大新地铁站，像公园一样一样式的小区，算上走路到地铁，去高新园15分钟，深大12分钟，小区环境特别宜居，很闹中取静，周边商圈也丰富，出门就有人人乐大型商超，中影电影院，火车西站等等一系列。室友很爱干净，非常有素质的一位小姐姐跟小哥哥，这里就不具体介绍了，以后相处就知道了，出租的是一间带独立小阳台的房间，在六楼，光线好，朝南，住一辈子都不会嫌弃的一间房。租金2760，四房中的一间,NO:3  合租，南山大新地铁站，像公园一样一样式的小区，算上走路到地铁，去高新园15分钟，深大12分钟，小区环境特别宜居，很闹中取静，周边商圈也丰富，出门就有人人乐大型商超，中影电影院，火车西站等等一系列。室友很爱干净，非常有素质的一位小姐姐跟小哥哥，这里就不具体介绍了，以后相处就知道了，出租的是一间带落地窗的房间，大床，在六楼，光线好，朝南，租金2330，四房中的一间，其实就是上一套房的另外一间，允许我偷个懒复制一下O(∩_∩)O,NO:4  合租，1号线坪洲站地铁口，高新园科技园算上走路25分钟可达，想逃离工作的烦恼嘛，走向热闹的大都市生活吗，前城滨海小区，2019年新看盘高档小区，均价9万甚至超过大部分南山小区房价的小区，坐拥大仟里新开CBD地标性小区，繁华程度直逼壹方城，楼下超市购物一体中心，数不尽的商店，刷不完的开，住这里我相信能跟激发每个年轻人对城市的斗志，这样的生活，不是纸醉金迷，而是耳融目染，充满的追求，现在，不要19999.也不要9999，只要3090，用买白菜的价格就可以住在这里。而且该房间带独立的洗手间，独立的大飘窗，南北朝向，公共大客厅大阳台，可看海，废话不多说，上图,20分钟科技园,NO:5,NO:6,NO:7.........未完待续噢。。。。,还要很多各种靓房，每天持续更新，迫不及待想找不同地段房间的朋友，也可以先添加我的微信噢13163739512电话同号，欢迎骚扰噢,    ,   ,                  "	2020/3/10 1:57	"
    南山真正直租，合租，整租，独立性强，隔音好，定...
"	https://www.douban.com/group/topic/167210178/	https://www.douban.com/group/topic/167210178/
一贫如洗	"                    ,5号线罗宝线 灵-芝 翻-身站 灵-芝地铁站500M，翻-身800米 步行7分钟。,精装品牌公寓（图片实拍）视频可V可看,单间1600-2000,大单间2080-2680,一房一厅2380-3000,两室一厅3000-3800,需要找房的朋友可加微信：173.8879.8842电话同步,拎包入住 配套齐全 ：房间内配置有1.5米大床，衣柜，床头柜，沙发，鞋柜，茶几，空调，洗衣机，热水器，冰箱，油烟机；部分配套网络电视。,交通便利 出行便捷：步行7分钟可达5号线灵-芝站 ，翻-身站 直达南山科技园，福田车公庙，另有各大公交站3-4站可达附近热门商圈。,生活便利：天虹 沃尔玛 中洲购物商圈 菜市场 超市 应有尽有，均步行几百米~,                  "	2020/3/1 20:25	"
    翻-身 灵-芝 品牌公寓 单间 一室一厅 两室一厅 拎...
"	https://www.douban.com/group/topic/166354872/	https://www.douban.com/group/topic/166354872/
so	"                    ,时间在1到3个月(适合实习需求),感兴趣请备注：豆瓣短租,加好友：so9913,详情链接：,https://abnb.me/2vdDHIz5u3,【交通】交通便捷，双地铁，步行300米是1号线桃园地铁站，步行500多米是11号线南山地铁站。,毗邻深圳大学，到南山区各景点、购物中心十分便利。,【房源】40平米 一房一厅 有电梯，有基本电器，可拎包入住,                  "	2020/3/1 15:14	"
    短租/实习  双地铁桃园&南山 毗邻深大科技园 40平...
"	https://www.douban.com/group/topic/166326275/	https://www.douban.com/group/topic/166326275/
陈佳华	"                    , ,适合一个人住或者情侣一起入住，比较安静，靠近科技园，前往腾讯大厦不远，而且附近有公车站,单间 配备有洗衣机 抽烟机 热水器，总之拎包入住就对了，有个衣架。不过说实话，我个人东西较多，所以搞了个收纳箱在床底下。床下储物空间还挺大的。晾衣服的话，有个开窗，空间足够，晒羽绒服不在话下，不足的地方就是晒不了被子。不过两个人的衣服是没问题的。我都是积攒了几天衣服晾的。。。,必须强调一下：,没有电梯。房间在5楼。,周边买东西也很方便，有个大超市在步行距离几百米远而已，买菜买肉都很方便。如果想去钱大妈也有，步行顶多6,7分钟吧。旁边有个法院，相比你应该用不着去法院，总之环境安静，吃饭方便，生活舒适。想去中山公园完全可以步行前往。,交通的话附近有两个公车站，出行挺方便。地铁站的话，我个人坐公车几分钟到地铁，或者你踩单车也行，10几分钟，走路半个钟吧。深大跟桃园都差不多距离。,由于我房间堆了不少书跟一个准备寄走的箱子（我朋友曾经居住一小段时间），没有拍照。,我是去年10月份住到现在的，下面说一下租金跟其他费用：,每月租金是 2100 ，押二付一，80的管理费 60的网费 ,商业水电：水 6 块 电 1.5,我一个月下来大概,2400,左右，我用电比较多，夏天当时我大概2500左右，因为我下班回去就开空调到第二天起床出门，周末24小时没停过。2500多是要的。你自个省着点就行。,如果这个三月份入住的话，就免费入住吧（主要还是因为麻烦，如果你想给我，我肯定乐意了）,。,每个月1号是你交房租的时间，不用担心忘记，房东自然会提醒你交租。,合同是到六月份的好像，总之你想续住跟房东大哥说一声，他人贼好，上次叫他来修了门把。,视频- -> ,301b7a3735024b10b9d9740f48196271.mp, 房间地址： ,  ,【我的微信 ID】 ：jiahua134338  【我的微信 ID】 ：jiahua134338  【我的微信 ID】 ：jiahua134338  【我的微信 ID】 ：jiahua134338  【我的微信 ID】 ：jiahua134338  【我的微信 ID】 ：jiahua134338  ,  ,                  "	2020/3/16 10:41	"
    [ 个人转租 ] 麒麟新村 单间 2100 科技园上班的大...
"	https://www.douban.com/group/topic/167895366/	https://www.douban.com/group/topic/167895366/
Jay	"                    , 筑蜗国际青年社区第一家采用无印良品风格设计的国际青年社区，一号线固.戍F出口，步行4分钟，直租无中介。 1、安全设施：严格按照国家酒店消防和安保规范设计配备，内外监控设施到位，大门、电梯间独立入口指纹门禁进入，并对接公安人脸识别系统，无缝安保服务。 2、房间设备：房间采用智能门锁，智能水电表，方便，尊重蜗友隐私，独立卫浴，热水数秒内瞬时到位，标配格力冷暖空调、冰箱，其它电器遵从生活习惯按需租配。 3、家具：全实木家私，采用木蜡油，基本无甲醛，无印良品搭配风格。按不同户型配备有床、床头柜、衣柜、书桌、椅子、沙发等，共7种不同面积单间户型。 4、屋面设施：600平米花园露台，烧烤、休闲区、晾晒区、轰趴等。 5、共享社区：设置有共享厨房、洗衣房、健身房、多功能房（咖啡、茶室等），并配有鹿角巷奶茶店、供港猪肉品质包子铺、丰巢快递柜、神秘商店等生活配套设施。经常会有各种主题活动，打造优质生活平台。 6、管家销售电话微信：13392196021 , ,外立面 ,屋面天台 ,屋面天台 ,多功能房 ,健身房 ,共享厨房 ,共享洗衣房 ,大堂接待 ,门面 ,房间 ,房间 ,台灯 ,小品 ,房间 ,房间 ,卫生间 ,卫生间, ,                  "	2019/4/22 15:24	"
    无印良品风格，暖心社群式运营，筑蜗欢迎你
"	https://www.douban.com/group/topic/138981272/	https://www.douban.com/group/topic/138981272/
Alissa	"                    ,【地址】：地铁1号线 高新园地铁站A出口100米处——大冲城市花园：城市逸家公寓（周边区域科技园、高新园、大冲、深大、讯美、科兴科学园、科苑、腾讯、软件基地、阿里巴巴等）地理位置优越，交通超级方便。,【一应俱全】：小区正对面就是23万平方米网红街万象天地：吃饭、逛街、看电影、健身，附近各种中西餐厅、便利店。,租房可加微信/电话：188-2281-0272（随时看房、咨询）（需备注豆瓣租房）,【房子环境】：7室3厅6卫（复式）：一层住全男生，二层住全女生，男生与女生完全分开。敞亮的大客厅和双阳台，南北对流通风，房间宽敞舒适，部分房间有独卫有飘窗。房间是上下床铺的，有2人4人6人可供选择。,【2天一次】：家里整洁干净，卫生有阿姨专门打扫。,【全包】：水电、网络、天然气、物业、保洁费等全包，押一付一。 ,【拎包入住】：家私家电全齐：空调、冰箱、洗衣机、热水器、沙发、电视机、电脑桌、椅子、床、衣柜等。,【高速wifi】！！！500M电信光纤高速宽带免费提供上网。,租房可加微信/电话：188-2281-0272（随时看房、咨询）（需备注豆瓣租房）,【小区环境】：高档小区，进出需要刷门禁卡、有保安24小时巡逻、小区全方位监控（安全舒适），小区里面有游泳池、篮球场、乒乓球台、慢跑道，让你的业余生活多姿多彩。,快递可以随时让快递员就放在家里大门口，小区全方位监控不用担心，租客们回家后都会相互帮忙拿进家里；小区楼下还有自助快递柜。,租房可加微信/电话：188-2281-0272（随时看房、咨询）（需备注豆瓣租房）,【家里租客】：都是刚毕业的大学生和在职白领，高素质、非常热情和友善、气氛融洽，住的温馨舒适以外，你还可以交到很多好朋友。,租房可加微信/电话：188-2281-0272（随时看房、咨询）（需备注豆瓣租房）,！！！以上所有图片均为实景实拍，可以随时入住,租房可加微信/电话：188-2281-0272（随时看房、咨询）（需备注豆瓣租房）,                  "	2019/11/30 14:15	"
    （急转租)高新园地铁口 大冲城市花园 可走路去科技...
"	https://www.douban.com/group/topic/159490309/	https://www.douban.com/group/topic/159490309/
初雪?? ??	"                    ,单间户型：1500-1800,一室一厅：2100-2800,大单间：1700-2100,阳光阳台单间：2000-2300,大厅,单间：1700-1850,品牌公寓，连锁??,房间配置,户型沙发,大厅,单间户型,房东直租找我：加微信吧，我等着你  备注来自豆瓣租房,                  "	2020/3/7 10:56	"
    翻.身 灵.芝 洪.浪北 ，公寓直租：1500-2000 精致...
"	https://www.douban.com/group/topic/166915392/	https://www.douban.com/group/topic/166915392/
